id,body,index,trail_id,created_at,updated_at
378,"Cross to the north side of the road and proceed north on the red-blazed Charcoal Burners Trail (named for the men who felled trees in the area during the nineteenth century and carefully burned them to make charcoal). The trail briefly parallels the road, then bears left and heads into the woods. Soon, you’ll reach the eastern end of the yellow-blazed Perkins Trail, but you should continue ahead on the red-blazed Charcoal Burners Trail. The relatively level trail passes through thickets of mountain laurel, with an understory of blueberry bushes.",0,38,2014-11-25 03:24:17.953768,2014-11-25 03:24:17.953768
379,"In about two-thirds of a mile, you’ll reach a cairn (rock pile) that marks the start of the white-blazed Cabot Trail. Turn left and follow the Cabot Trail, which descends gradually, reaching Jordan Pond in half a mile. Two short side trails lead down to the pond; the second trail (which leaves to the right just beyond the crossing of the pond’s inlet) reaches the shoreline at a rock ledge, with a broad view over the pond. A bench has been placed here for hikers to rest and contemplate the bucolic scene.",1,38,2014-11-25 03:24:17.955636,2014-11-25 03:24:17.955636
380,"Continue ahead on the Cabot Trail, which soon goes by a large rock outcrop and begins to ascend. After passing between old stone walls, the trail emerges onto a clearing. Here, the yellow-blazed Perkins Trail comes in from the left. The Cabot Trail ends here, and you should continue ahead on the yellow-blazed trail, briefly following a wide, grassy road. Watch carefully for a double-blaze, which marks a right turn.",2,38,2014-11-25 03:24:17.957377,2014-11-25 03:24:17.957377
438,"After climbing once more to reach the highest point on the ridge, the S-BM Trail begins a steady descent of about 750 vertical feet. It soon reaches a very steep section, where extreme care should be taken if the trail is wet, icy or snow-covered. The grade then moderates somewhat. About halfway down, the trail crosses a stream and joins an old woods road, with more gentle grades. The road is eroded in places, and some stretches of the trail have been routed away from the road.",7,44,2014-11-25 03:24:18.075222,2014-11-25 03:24:18.075222
381,"Just beyond, you’ll come to a unlocked gate – the first of several you’ll encounter in this portion of the hike. This section of the trail crosses private property and several active fields, and you are requested to leave each gate in the position (locked or unlocked) that you find it in. Follow the trail as it turns left on a dirt road for about 200 feet, then turns right and reaches a wooden gate (before coming to a road that goes off to the right). After passing through this gate, you’ll emerge alongside an open field – in summer, filled with a multitude of wildflowers. Continue ahead on a footpath, with a fence on the right and an old stone wall on the left, and views to the right over the ridge to the north. You’ll pass a large horse barn on the left.",3,38,2014-11-25 03:24:17.959071,2014-11-25 03:24:17.959071
382,"After following a path between two fences, the trail turns right and follows along the right side of another large field, used for growing hay. As you reach the crest of the hill, views appear over a large lake below. After descending for a short distance, bear left on a farm road that crosses the field (to the right, a double yellow blaze on a fence post indicates the turn). Continue along the farm road as it passes another gate and crosses a third field (due to the absence of trees, there are few blazes along this section of the trail). Enter the woods at the end of the field, bear right at the next fork, and emerge onto a fourth field. Here, the trail bears right, skirting the perimeter of the field, then continues along the road, soon re-entering the woods at a gap in a stone wall.",4,38,2014-11-25 03:24:17.961048,2014-11-25 03:24:17.961048
383,"After reaching a limited viewpoint to the north and west from a rock outcrop, the trail begins a steady descent through mountain laurel thickets. Soon, you’ll hear the sounds of traffic, as the trail comes close to Route 301. Near the base of the descent, the trail swings sharply to the right, heads away from the busy road, and begins to parallel Clove Creek. For half a mile, the trail runs along this attractive watercourse. This is about the halfway point of the hike. The trail then bears left, crosses the stream on a wooden bridge, crosses the private Glynwood Road (a little-used dirt road), and climbs rather steeply to a grassy woods&nbsp;road.",5,38,2014-11-25 03:24:17.96279,2014-11-25 03:24:17.96279
384,"A red-blazed trail begins on the left, but you should turn right to continue along the yellow-blazed Perkins Trail, which follows this grassy road. Soon, you’ll come to a T-intersection, where the yellow-blazed trail turns left. In another 150 feet, it reaches a junction with the blue-blazed Fahnestock Trail. The Perkins Trail turns left here, but you should bear right, leaving the Perkins Trail, and follow the blue blazes of the Fahnestock Trail. A short distance ahead, you’ll pass a large pond to the right, visible through the trees.",6,38,2014-11-25 03:24:17.964562,2014-11-25 03:24:17.964562
385,"Just beyond the northern end of the pond, the trail bears right, crosses the pond’s inlet on a culvert and a moss-covered cement bridge, and begins a steady climb. Watch carefully for a right turn at the crest of the rise, where the trail leaves the woods road and heads into the woods on a footpath. The trail descends a switchback, climbs a rock outcrop, and continues to ascend more gently through mountain laurel. Eventually, it turns right onto a woods road. The trail briefly turns left onto another woods road, then turns right and continues on a footpath through dense barberry bushes.",7,38,2014-11-25 03:24:17.966214,2014-11-25 03:24:17.966214
386,"After a moderate climb, the blue-blazed Fahnestock Trail turns right onto a wide, grassy woods road. A short distance beyond, the red-blazed Charcoal Burners Trail joins from the left. Continue along the joint blue-and-red trail, which descends to Beaver Pond. The trail comes out along the shore of this beautiful pond, with a panoramic view over the pond. This is a good spot to take a break..",8,38,2014-11-25 03:24:17.967906,2014-11-25 03:24:17.967906
387,"The trail now turns right, descends to cross the outlet of the pond, then climbs through highbush blueberry bushes and dense mountain laurel thickets to reach another junction. Here, the blue-blazed Fahnestock Trail turns left, but you should continue ahead and follow the red-blazed Charcoal Burners Trail for about a mile to Route 301, where the hike began.",9,38,2014-11-25 03:24:17.969539,2014-11-25 03:24:17.969539
388,"Walk back along the paved road to a junction with a grassy road on the left. Turn left on the grassy road and, almost immediately, you’ll reach a gate. A triple-white blaze on the gate marks the start of the white-blazed School Mountain Road (a sign on the gate shows the route of the Hudson Trail, which you’ll also be following for the first part of the hike). Continue ahead along the road, soon joining the blue-blazed Fahnestock Trail. A short distance beyond, the road crosses two streams on steel-plate bridges.",0,39,2014-11-25 03:24:17.973709,2014-11-25 03:24:17.973709
389,"In about half a mile, you’ll notice two stone pillars on the left. The road formerly crossed the stream here on a steel-plate bridge, but the bridge was washed out by Hurricane Irene in August 2011. Turn right, steeply descend to the stream, and cross the stream on two steel I-beams. Just beyond, the blue-blazed Fahnestock Trail turns sharply right, leaving School Mountain Road. Continue along the blue-blazed trail, which parallels the stream, following an old woods road. In 0.2 mile, the woods road leaves the stream, and about half a mile from School Mountain Road, the Fahnestock Trail turns left, leaving the woods road, and begins a rather steep climb of Round Hill on switchbacks.",1,39,2014-11-25 03:24:17.975575,2014-11-25 03:24:17.975575
390,"At the top of the steep climb, the trail reaches a west-facing viewpoint amid red cedars, with the intersection of Routes 9 and 301 directly below, and Bull Hill (Mt. Taurus) in the distance. This is a good place to take a short break. The trail continues up the cedar-studded ridge of Round Hill, climbing gradually.",2,39,2014-11-25 03:24:17.977688,2014-11-25 03:24:17.977688
